shot_id,campaign,shot_objective,postshot_description,shot_postshot_comment,shot_summary,shot_program,shot_scenario
30115,M9,'Ohmic phases scanInfluence of q-profile on flow shearEarly H-modeELM coil config 49',2 good beams,'2 good beams','MHD-008 : no shots (2 failed to breakdown and 1 no interferometerTC-013 9 good shots for the scanIPS-005: 5 good shots','MHD-008TC-013IPS-005',S6
30116,M9,'Ohmic phases scanInfluence of q-profile on flow shearEarly H-modeELM coil config 49',Good shot,'Good shot','MHD-008 : no shots (2 failed to breakdown and 1 no interferometerTC-013 9 good shots for the scanIPS-005: 5 good shots','MHD-008TC-013IPS-005',S5
30117,M9,'Ohmic phases scanInfluence of q-profile on flow shearEarly H-modeELM coil config 49',Good shot,'Good shot','MHD-008 : no shots (2 failed to breakdown and 1 no interferometerTC-013 9 good shots for the scanIPS-005: 5 good shots','MHD-008TC-013IPS-005',S5
30120,M9,'Ohmic phases scanInfluence of q-profile on flow shearEarly H-modeELM coil config 49',Sustained breakdown FA4 tripped at 160 ms - vertically unstable after that,'Sustained breakdownFA4 tripped at 160 ms - vertically unstable after that','MHD-008 : no shots (2 failed to breakdown and 1 no interferometerTC-013 9 good shots for the scanIPS-005: 5 good shots','MHD-008TC-013IPS-005',S6
30121,M9,'Ohmic phases scanInfluence of q-profile on flow shearEarly H-modeELM coil config 49',Good beams - IRE at 200 ms - Hmode from 160ms - loss of H-mode could be correlated with he CHFS being turned off,'Good beams - IRE at 200 ms - Hmode from 160ms - loss of H-mode could be correlated with he CHFS being turned off','MHD-008 : no shots (2 failed to breakdown and 1 no interferometerTC-013 9 good shots for the scanIPS-005: 5 good shots','MHD-008TC-013IPS-005',S6
30122,M9,'Ohmic phases scanInfluence of q-profile on flow shearEarly H-modeELM coil config 49',1 breakdown on SS at 100 ms - good deep H-mode - disrupts during the current ramp - but still in H-mode,'1 breakdown on SS at 100 ms - good deep H-mode - disrupts during the current ramp - but still in H-mode','MHD-008 : no shots (2 failed to breakdown and 1 no interferometerTC-013 9 good shots for the scanIPS-005: 5 good shots','MHD-008TC-013IPS-005',S6
30123,M9,'Ohmic phases scanInfluence of q-profile on flow shearEarly H-modeELM coil config 49',Good beams - drops out of a dithery H-mode as start the current ramp,'Good beams - drops out of a dithery H-mode as start the current ramp','MHD-008 : no shots (2 failed to breakdown and 1 no interferometerTC-013 9 good shots for the scanIPS-005: 5 good shots','MHD-008TC-013IPS-005',S6
30124,M9,'Ohmic phases scanInfluence of q-profile on flow shearEarly H-modeELM coil config 49',good shot -reaches 900 KA flat top - loose H-mode at 230ms due to an IRE,'good shot -reaches 900 KA flat top - loose H-mode at 230ms due to an IRE','MHD-008 : no shots (2 failed to breakdown and 1 no interferometerTC-013 9 good shots for the scanIPS-005: 5 good shots','MHD-008TC-013IPS-005',S6
30127,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',Useful shot. Requires a coil off shot for comparison.,'Useful shot. Requires a coil off shot for comparison.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S8
30128,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',RMP coils cause considerable rotational braking and cause H-L back transition at 270ms at 750A.,'RMP coils cause considerable rotational braking and cause H-L back transition at 270ms at 750A.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S3
30130,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',Good shot. SS beam had a breakdown but OK.,'Good shot. SS beam had a breakdown but OK.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S3
30131,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',0.8kA coil current causes back transition. Coils 2 and 6 did not operate as ELMA supply did not work.,' 0.8kA coil current causes back transition. Coils 2 and 6 did not operate as ELMA supply did not work.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S8
30132,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',Good shot. All ELM supplies fired. SW beam breakdown at 0.5s.,'Good shot. All ELM supplies fired. SW beam breakdown at 0.5s.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S8
30133,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',Good shot.,'Good shot.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S8
30134,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',Good shot.,'Good shot.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S8
30135,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',Triggers back transition at 300ms.,'Triggers back transition at 300ms.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S3
30136,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',Useful shot.,'Useful shot.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S3
30137,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',SW beam had several breakdowns. ELM Supply A did not fire.,'SW beam had several breakdowns. ELM Supply A did not fire.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S8
30138,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',Good shot. H-mode suppressed. 1 breakdown on SW beam. All ELM supplies fired.,'Good shot. H-mode suppressed. 1 breakdown on SW beam. All ELM supplies fired.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S8
30139,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',Useful shot.,'Useful shot.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S8
30140,M9,'MHD-001: Effects of RMPs on 400kA LSNDIPS-006: n=2 Error Field CorrectionMHD-003: Effects of RMPs on LH TransitionTC-008: Effect of Fuelling on H-mode AccessSOL-007: Imaging of divertor heat pulse propagation.MHD-012: NTM stability.RMP Configuration: 43 n=2.',Incorrect ELM coil current. PIC wanted 1.4kA.,'Incorrect ELM coil current. PIC wanted 1.4kA.','MHD-001: RMPs found to brake plasma. Not possible to get mitigation.IPS-006: Error field observations found to be in line with modelling.MHD-003: H-mode suppression observed at 1.4kA and 1.2MW and 1.5MW.TC-008: Postponed to tomorrow.SOL-007: Images obtained. Program complete.MHD-012: Kicks found to suppress (21) but problems with FA trips.','MHD-001 IPS-006 MHD-003 TC-008 SOL-007 MHD-012',S8
